dateSold,price,bedrooms,bathrooms,livingArea,lotSize,yearBuilt
08/18/2020,387000.0,3.0,2.0,1398.0,8276.0,1978.0
09/29/2020,375000.0,3.0,3.0,1606.0,2613.0,2007.0
08/24/2020,310000.0,,,,,
08/13/2020,391000.0,3.0,3.0,1521.0,2613.0,2000.0
08/24/2020,310000.0,,2.0,1850.0,,
09/27/2020,329000.0,3.0,3.0,1567.0,2178.0,2006.0
08/13/2020,330000.0,3.0,2.0,1526.0,13068.0,1973.0
08/24/2020,571900.0,4.0,3.0,2597.0,,2020.0
08/24/2020,506242.0,4.0,3.0,1885.0,2614.0,
09/24/2020,375000.0,3.0,2.0,1128.0,6969.0,1983.0
08/13/2020,350000.0,2.0,1.0,1072.0,10890.0,1925.0
08/07/2020,375000.0,5.0,3.0,2788.0,10018.0,1969.0
08/21/2020,847917.0,4.0,3.0,3150.0,,2020.0
09/21/2020,352000.0,3.0,1.0,1080.0,7405.0,1979.0
08/21/2020,543826.0,3.0,3.0,2089.0,3484.0,2019.0
07/30/2020,545000.0,4.0,4.0,2472.0,6969.0,2017.0
09/18/2020,425000.0,3.0,2.0,1400.0,7405.0,1978.0
08/19/2020,351450.0,,,,1742.0,
07/27/2020,335000.0,3.0,2.0,1000.0,7405.0,1961.0
08/19/2020,845912.0,4.0,3.0,3093.0,,2019.0
09/16/2020,385000.0,3.0,3.0,1392.0,3049.0,2013.0
07/24/2020,274900.0,3.0,2.0,1500.0,6969.0,1940.0
08/19/2020,415000.0,3.0,3.0,1959.0,3049.0,2010.0
08/19/2020,785500.0,3.0,3.0,2571.0,,2020.0
09/15/2020,426400.0,4.0,3.0,1898.0,4356.0,2013.0
07/22/2020,705000.0,7.0,5.0,4200.0,43560.0,1960.0
08/18/2020,499900.0,3.0,3.0,2010.0,,2020.0
06/25/2021,439400.0,4.0,3.0,3038.0,6534.0,1968.0
08/16/2020,342450.0,2.0,3.0,1288.0,2178.0,
09/15/2020,425900.0,4.0,3.0,1962.0,4356.0,2013.0
08/16/2020,465520.0,3.0,3.0,1921.0,,2020.0
05/28/2021,440820.0,3.0,3.0,1622.0,,2021.0
09/10/2020,490000.0,4.0,3.0,2190.0,7405.0,1980.0
08/16/2020,350400.0,3.0,3.0,1520.0,1742.0,
05/13/2021,300000.0,,1.0,1470.0,8276.0,1996.0
08/13/2020,443150.0,3.0,3.0,1805.0,1742.0,2020.0
09/09/2020,292500.0,3.0,2.0,1076.0,5227.0,1990.0
08/13/2020,429945.0,3.0,3.0,1624.0,3485.0,2020.0
09/02/2020,583000.0,4.0,3.0,3042.0,6098.0,2006.0
08/11/2020,451252.0,,,,1742.0,
08/30/2020,413000.0,3.0,3.0,1746.0,3484.0,2006.0
08/07/2020,729000.0,3.0,3.0,2298.0,,2020.0
08/30/2020,606000.0,4.0,2.0,2387.0,41382.0,1920.0
08/05/2020,435535.0,3.0,3.0,1997.0,3049.0,2020.0
08/05/2020,430240.0,,,,1742.0,
08/27/2020,248100.0,2.0,2.0,943.0,,1986.0
08/04/2020,390000.0,3.0,3.0,1544.0,6098.0,2003.0
08/27/2020,365000.0,3.0,3.0,1606.0,2178.0,2006.0
08/27/2020,465000.0,4.0,4.0,2500.0,8276.0,1978.0
08/02/2020,424400.0,3.0,3.0,1624.0,3049.0,2020.0
08/27/2020,470000.0,3.0,2.0,1835.0,7840.0,1978.0
07/30/2020,633765.0,4.0,3.0,3105.0,4356.0,2020.0
07/30/2020,907170.0,4.0,4.0,3070.0,,2020.0
08/26/2020,349000.0,2.0,3.0,1559.0,2613.0,2007.0
07/30/2020,633765.0,,,,4356.0,
07/30/2020,592469.0,3.0,3.0,3392.0,3920.0,2019.0
08/24/2020,359900.0,4.0,4.0,1906.0,1742.0,2005.0
07/30/2020,425900.0,3.0,3.0,1624.0,3484.0,2019.0
08/21/2020,431000.0,4.0,3.0,1980.0,3049.0,2013.0
07/28/2020,432212.0,,,,1742.0,
07/28/2020,362400.0,2.0,3.0,1287.0,,2020.0
07/27/2020,390000.0,4.0,3.0,1666.0,2614.0,2018.0
08/21/2020,511000.0,4.0,2.0,2383.0,15245.0,1975.0
07/24/2020,556851.0,4.0,3.0,2185.0,,2020.0
08/19/2020,459950.0,4.0,3.0,2504.0,3484.0,2016.0
07/24/2020,539400.0,4.0,3.0,2569.0,,2020.0
08/19/2020,369900.0,3.0,3.0,1524.0,3049.0,2013.0
08/16/2020,416000.0,3.0,3.0,2246.0,3049.0,2005.0
07/24/2020,652200.0,4.0,3.0,2867.0,4791.0,2020.0
08/16/2020,390000.0,3.0,3.0,1852.0,3049.0,2006.0
08/10/2020,389950.0,3.0,3.0,2015.0,3484.0,2013.0
08/10/2020,60000.0,3.0,3.0,1567.0,2178.0,2009.0
07/24/2020,386450.0,,,,3920.0,
07/24/2020,539400.0,4.0,3.0,2569.0,,
08/04/2020,472500.0,3.0,3.0,2027.0,3049.0,2019.0
07/22/2020,615731.0,,,,4792.0,
07/30/2020,317000.0,4.0,4.0,1884.0,1742.0,2005.0
07/24/2020,412000.0,3.0,2.0,1300.0,9147.0,1978.0
06/17/2021,694900.0,5.0,3.0,2957.0,,2021.0
07/22/2020,622500.0,4.0,3.0,2290.0,9147.0,2015.0
06/17/2021,770000.0,6.0,3.0,3524.0,,2021.0
06/17/2021,524000.0,3.0,3.0,1904.0,3049.0,2013.0
07/22/2020,389900.0,3.0,3.0,1771.0,2613.0,2002.0
06/17/2021,615900.0,4.0,3.0,2664.0,,2021.0
07/22/2020,440000.0,3.0,3.0,2234.0,3484.0,2006.0
06/15/2021,699900.0,5.0,3.0,2957.0,,2021.0
07/22/2020,630000.0,3.0,2.0,2094.0,7840.0,2016.0
06/09/2021,620000.0,4.0,4.0,2806.0,,2020.0
06/25/2021,430000.0,3.0,3.0,1902.0,1742.0,2006.0
06/01/2021,740000.0,5.0,3.0,3008.0,,2021.0
05/24/2021,530925.0,4.0,3.0,2194.0,,2021.0
05/28/2021,777793.0,5.0,3.0,2874.0,,2021.0
10/27/2020,275000.0,2.0,3.0,1214.0,,2006.0
10/27/2020,275000.0,2.0,2.0,1214.0,,2006.0
06/06/2021,390000.0,3.0,3.0,1664.0,,2006.0
06/06/2021,390000.0,3.0,6.0,1592.0,,2006.0
04/28/2021,460000.0,2.0,2.0,2676.0,4791.0,1913.0
05/12/2021,187500.0,1.0,1.0,624.0,,1977.0
05/12/2021,187500.0,1.0,1.0,624.0,,1977.0
06/26/2020,369995.0,3.0,3.0,1426.0,1742.0,2020.0
06/30/2020,260000.0,1.0,1.0,894.0,,2007.0
05/10/2021,255000.0,1.0,1.0,707.0,,1992.0
03/21/2021,215000.0,,1.0,535.0,,1925.0
03/18/2021,327500.0,2.0,1.0,906.0,,1928.0
03/29/2021,179000.0,1.0,1.0,559.0,,2006.0
01/29/2021,320000.0,2.0,1.0,904.0,,1928.0
01/24/2021,329500.0,2.0,2.0,1457.0,,1991.0
03/01/2021,399950.0,3.0,1.0,1060.0,6969.0,1954.0
02/26/2021,409900.0,3.0,1.0,1933.0,11761.0,1923.0
01/04/2021,389000.0,2.0,1.0,1146.0,6098.0,1952.0
08/27/2020,206500.0,1.0,1.0,800.0,,1929.0
12/22/2020,349995.0,2.0,1.0,896.0,8276.0,1951.0
09/15/2020,270000.0,2.0,1.0,910.0,5000.0,1928.0
09/15/2020,270000.0,1.0,1.0,651.0,,2019.0
02/26/2021,455000.0,3.0,2.0,1785.0,4791.0,1929.0
12/16/2020,335500.0,2.0,2.0,1268.0,,1973.0
03/31/2021,348000.0,2.0,2.0,1278.0,,2020.0
05/07/2021,359900.0,2.0,1.0,816.0,,1915.0
04/08/2021,249000.0,1.0,1.0,632.0,,1927.0
04/06/2021,335000.0,2.0,2.0,990.0,,1979.0
04/06/2021,335000.0,2.0,2.0,990.0,10018.0,1979.0
03/23/2021,295000.0,2.0,1.0,915.0,,1963.0
10/22/2020,325000.0,2.0,2.0,959.0,,1965.0
06/30/2020,297000.0,2.0,1.0,720.0,5662.0,1952.0
07/30/2020,305000.0,2.0,2.0,908.0,,1988.0
05/10/2021,247000.0,2.0,2.0,984.0,,1997.0
05/13/2021,325000.0,2.0,2.0,779.0,,1982.0
04/26/2021,255000.0,2.0,1.5,920.0,,1970.0
05/09/2021,359700.0,2.0,1.0,827.0,,1988.0
05/12/2021,215000.0,1.0,1.0,600.0,,1965.0
05/09/2021,359700.0,,1.0,827.0,,1988.0
05/07/2021,285000.0,1.0,1.0,721.0,,2006.0
05/07/2021,295000.0,1.0,1.0,694.0,,2006.0
05/04/2021,220000.0,1.0,1.0,600.0,,1965.0
04/12/2021,305000.0,2.0,3.0,687.0,,2012.0
04/09/2021,315000.0,2.0,2.0,962.0,,1983.0
03/29/2021,300000.0,2.0,2.0,828.0,,1971.0
01/05/2021,252500.0,1.0,1.0,808.0,,1948.0
02/01/2021,320000.0,4.0,3.0,1548.0,,2005.0
07/16/2020,279900.0,3.0,2.0,851.0,,2020.0
07/16/2020,279900.0,3.0,2.0,851.0,,2020.0
04/29/2021,364878.0,3.0,3.0,1432.0,,2021.0
02/23/2021,160000.0,2.0,2.0,813.0,,2007.0
04/29/2021,367700.0,3.0,3.0,1432.0,,2021.0
04/29/2021,361988.0,3.0,3.0,1432.0,,2021.0
04/23/2021,295000.0,3.0,3.0,1372.0,,2008.0
04/22/2021,300000.0,3.0,2.5,1368.0,,2008.0
07/09/2021,310000.0,2.0,2.0,1097.0,,1996.0
03/01/2021,182000.0,1.0,1.0,521.0,,1959.0
03/01/2021,182000.0,1.0,1.0,521.0,,1959.0
02/12/2021,254900.0,1.0,1.0,728.0,,2007.0
02/12/2021,254900.0,1.0,1.0,728.0,,2007.0
07/09/2021,146000.0,2.0,1.0,812.0,,1979.0
06/17/2021,164000.0,2.0,1.0,812.0,,1979.0
06/15/2021,239000.0,2.0,1.0,730.0,,1970.0
06/15/2021,177000.0,2.0,1.0,812.0,,1979.0
06/20/2021,217000.0,2.0,4.0,906.0,,1994.0
02/21/2021,220000.0,2.0,1.0,921.0,,1973.0
02/21/2021,220000.0,2.0,1.0,921.0,26136.0,1973.0
07/07/2021,309900.0,0.0,1.0,724.0,,1923.0
08/07/2020,325000.0,3.0,1.0,1822.0,7500.0,1946.0
09/21/2020,100000.0,,,,,
06/09/2021,225000.0,2.0,1.0,742.0,,2004.0
10/08/2020,303400.0,1.0,1.0,836.0,,2004.0
07/01/2021,343000.0,1.0,1.0,831.0,,1910.0
05/10/2021,330000.0,2.0,1.0,853.0,,2009.0
05/04/2021,155000.0,0.0,1.0,314.0,,1926.0
05/17/2021,290000.0,1.0,1.0,834.0,,2007.0
05/13/2021,220000.0,2.0,1.0,943.0,,1961.0
05/13/2021,215000.0,2.0,1.0,884.0,,1961.0
05/10/2021,250000.0,2.0,2.0,855.0,,1991.0
05/10/2021,225000.0,0.0,1.0,334.0,,1928.0
04/29/2021,347000.0,1.0,1.0,989.0,,2005.0
04/29/2021,234500.0,1.0,1.0,698.0,,1927.0
04/23/2021,270000.0,2.0,1.0,761.0,,1955.0
04/23/2021,270700.0,1.0,1.0,592.0,,1949.0
04/23/2021,365000.0,1.0,1.0,909.0,,2005.0
04/20/2021,312000.0,2.0,1.0,929.0,,1949.0
04/20/2021,285000.0,1.0,1.0,916.0,,1928.0
03/10/2021,339000.0,4.0,3.0,1567.0,,2007.0
03/10/2021,339000.0,4.0,3.0,1567.0,871.0,2007.0
03/07/2021,258000.0,2.0,1.0,750.0,,1961.0
03/01/2021,250000.0,2.0,1.0,576.0,,1946.0
06/20/2021,322000.0,1.0,1.0,608.0,,1990.0
04/22/2021,210000.0,1.0,1.0,561.0,,1930.0
04/20/2021,50000.0,2.0,1.0,994.0,29404.0,1963.0
06/14/2021,342000.0,,2.5,617.0,40946.0,1999.0
06/03/2021,290000.0,,1.0,815.0,,1982.0
06/09/2021,366480.0,3.0,1.0,1003.0,,1952.0
04/14/2021,315000.0,3.0,3.0,1278.0,,2002.0
02/02/2021,320000.0,4.0,3.0,1548.0,,2005.0
07/24/2020,339900.0,4.0,3.0,1477.0,,2020.0
05/04/2021,152000.0,2.0,1.0,796.0,,1974.0
05/04/2021,363000.0,3.0,3.0,1432.0,,2021.0
04/29/2021,365000.0,3.0,3.0,1432.0,,2021.0
04/29/2021,360000.0,3.0,3.0,1432.0,,2021.0
05/12/2021,250000.0,,2.5,1565.0,,2006.0
04/29/2021,172500.0,2.0,2.0,813.0,,2007.0
02/18/2021,162000.0,2.0,1.0,956.0,,1970.0
06/23/2021,691400.0,4.0,3.0,2071.0,4791.0,2015.0
06/23/2021,815000.0,2.0,3.0,1497.0,,2018.0
06/22/2021,940000.0,,3.5,2628.0,2340.0,2017.0
06/22/2021,961822.0,4.0,4.0,3949.0,5227.0,2020.0
06/20/2021,2300000.0,3.0,4.0,5182.0,8276.0,2002.0
06/17/2021,651000.0,4.0,3.0,2507.0,3484.0,2006.0
06/15/2021,846141.0,3.0,2.0,2520.0,5227.0,1923.0
06/15/2021,814900.0,5.0,4.0,3385.0,5227.0,2017.0
06/15/2021,950000.0,3.0,2.0,2745.0,10018.0,1912.0
06/01/2021,685500.0,3.0,3.0,2894.0,3920.0,2005.0
07/13/2020,715000.0,4.0,3.0,2640.0,6969.0,1994.0
07/13/2020,800000.0,4.0,2.5,2500.0,10890.0,1968.0
07/08/2020,1050000.0,4.0,3.0,3046.0,6098.0,2020.0
07/08/2020,760000.0,4.0,4.0,2677.0,22215.0,1946.0
07/05/2020,925000.0,4.0,2.0,3040.0,40510.0,1965.0
07/10/2020,829000.0,4.0,2.0,3259.0,11325.0,1976.0
07/10/2020,5750000.0,4.0,7.0,8162.0,148104.0,1971.0
07/10/2020,1185000.0,4.0,3.0,3702.0,5227.0,2002.0
07/16/2020,725000.0,4.0,3.0,3179.0,13068.0,1928.0
07/16/2020,686500.0,3.0,3.0,1674.0,21344.0,1988.0
07/16/2020,896000.0,5.0,3.0,3507.0,14374.0,1991.0
07/22/2020,850000.0,8.0,4.0,3328.0,14901.0,1982.0
07/16/2020,1050000.0,4.0,4.0,4595.0,17859.0,2006.0
07/24/2020,4200000.0,5.0,8.0,7963.0,13503.0,1930.0
07/22/2020,900000.0,4.0,4.0,3495.0,14374.0,1989.0
11/12/2020,724900.0,,3.0,1926.0,,2020.0
04/12/2021,6250.0,5.0,3.5,4243.0,17424.0,1938.0
04/14/2021,5850.0,4.0,2.0,2650.0,18730.0,1951.0
03/07/2021,1950.0,2.0,1.0,1500.0,3615.0,1906.0
01/24/2021,1126335.0,,,,179252.0,
01/24/2021,1126335.0,3.0,3.0,3465.0,373744.0,1992.0
02/18/2021,875000.0,,,,5000.0,
05/03/2021,700000.0,,,,2500.0,
05/07/2021,499000.0,2.0,3.0,1108.0,,2021.0
05/09/2021,870000.0,3.0,4.0,2711.0,2613.0,2015.0
04/18/2021,728100.0,4.0,3.0,3120.0,7840.0,1974.0
05/07/2021,720000.0,4.0,3.0,2662.0,8276.0,1902.0
05/13/2021,1006388.0,3.0,2.0,2703.0,,1973.0
07/16/2020,670000.0,4.0,3.0,2329.0,663418.0,2004.0
07/19/2020,789250.0,4.0,4.0,3000.0,5000.0,1904.0
12/08/2020,652500.0,,2.5,2746.0,4100.0,1988.0
04/29/2021,799900.0,3.0,3.0,2800.0,12196.0,1952.0
04/26/2021,880000.0,6.0,5.0,3884.0,4791.0,1913.0
11/24/2020,710000.0,4.0,3.0,2891.0,10454.0,1999.0
03/31/2021,700000.0,6.0,3.0,2496.0,4987.0,1981.0
06/20/2021,1213000.0,4.0,4.0,3332.0,2613.0,1913.0
06/15/2021,890000.0,4.0,4.0,2890.0,,2019.0
06/15/2021,1410000.0,2.0,3.0,2035.0,,2006.0
06/17/2021,1000000.0,2.0,2.0,1896.0,,1985.0
12/21/2020,1040000.0,,3.5,3082.0,3700.0,2019.0
12/21/2020,1040000.0,4.0,4.0,2867.0,3920.0,2018.0
03/18/2021,699900.0,4.0,2.0,3864.0,6098.0,1892.0
01/29/2021,712000.0,2.0,2.0,1319.0,,1973.0
03/03/2021,675000.0,3.0,3.0,1756.0,,2017.0
11/23/2020,1445000.0,6.0,5.0,5282.0,27007.0,1987.0
11/10/2020,815000.0,4.0,3.0,2952.0,16117.0,2000.0
07/16/2020,999000.0,4.0,3.0,3281.0,20037.0,1986.0
07/10/2020,1155000.0,3.0,3.0,2515.0,10018.0,1971.0
03/21/2021,3350000.0,4.0,5.0,5374.0,53143.0,2019.0
03/10/2021,3690000.0,4.0,7.0,6500.0,48787.0,1929.0
02/23/2021,1500000.0,4.0,4.0,3648.0,43124.0,1991.0
07/08/2020,1175000.0,3.0,5.0,5217.0,8712.0,2002.0
07/22/2020,670000.0,4.0,3.0,2110.0,5227.0,1953.0
09/23/2020,730000.0,,2.0,2032.0,7000.0,1969.0
01/15/2021,830000.0,3.0,3.0,3187.0,4791.0,1908.0
02/23/2021,820000.0,4.0,3.0,2963.0,,2020.0
06/01/2021,720000.0,5.0,3.0,2490.0,,2021.0
11/16/2020,763900.0,3.0,2.0,3007.0,4791.0,1922.0
07/22/2020,799950.0,5.0,3.0,3058.0,,2020.0
07/22/2020,937065.0,5.0,4.0,4077.0,,2020.0
07/22/2020,907835.0,6.0,4.0,3796.0,5431.0,2020.0
07/22/2020,747413.0,6.0,3.0,3649.0,4500.0,2020.0
11/23/2020,697500.0,7.0,6.0,3734.0,6969.0,2020.0
07/22/2020,931500.0,6.0,4.0,4180.0,6098.0,2017.0
07/21/2020,759950.0,5.0,4.0,2772.0,,2020.0
07/21/2020,748840.0,,,,4356.0,
07/19/2020,680000.0,4.0,3.0,2453.0,3920.0,2017.0
07/16/2020,739900.0,4.0,3.0,3279.0,5662.0,2020.0
07/07/2020,709000.0,2.0,3.0,1887.0,2613.0,2017.0
10/07/2020,735000.0,4.0,2.0,2420.0,4356.0,2020.0
06/09/2021,1075000.0,2.0,2.0,1709.0,,2007.0
07/13/2020,725000.0,5.0,4.0,3264.0,4791.0,1912.0
07/08/2020,795000.0,4.0,3.0,3088.0,22651.0,2000.0
07/10/2020,852600.0,4.0,3.0,3304.0,21780.0,1992.0
05/28/2021,1051000.0,5.0,4.0,3165.0,,2021.0
06/01/2021,890489.0,5.0,4.0,3165.0,,2021.0
07/07/2020,680000.0,4.0,3.0,2996.0,14810.0,1990.0
07/08/2020,1050000.0,6.0,4.0,4377.0,15245.0,1992.0
07/08/2020,839000.0,4.0,3.0,3298.0,9583.0,1995.0
05/28/2021,660000.0,,3.0,2427.0,5000.0,1925.0
07/13/2020,850000.0,4.0,4.0,3898.0,17424.0,1989.0
07/08/2020,760000.0,4.0,3.0,3223.0,6534.0,2008.0
07/13/2020,651990.0,5.0,4.0,2652.0,4791.0,2020.0
07/16/2020,770000.0,4.0,3.0,2942.0,9583.0,1995.0
07/16/2020,740000.0,4.0,3.0,2573.0,10454.0,1994.0
07/07/2020,1060000.0,5.0,4.0,2957.0,,2020.0
07/16/2020,810000.0,5.0,4.0,3885.0,6969.0,2012.0
07/16/2020,690000.0,6.0,3.0,3051.0,,2020.0
07/10/2020,690000.0,3.0,3.0,2661.0,3920.0,2013.0
07/10/2020,705000.0,4.0,2.0,3063.0,4791.0,1907.0
07/19/2020,775000.0,4.0,4.0,3244.0,6098.0,2015.0
07/19/2020,705000.0,5.0,3.0,2700.0,4791.0,1933.0
07/16/2020,825000.0,5.0,3.0,2874.0,4791.0,1910.0
07/21/2020,1040000.0,4.0,4.0,4517.0,12632.0,1995.0
07/21/2020,665000.0,4.0,4.0,3064.0,5227.0,2000.0
07/22/2020,725000.0,3.0,2.0,1785.0,5000.0,1917.0
07/05/2020,810000.0,4.0,2.0,3300.0,4791.0,1911.0
07/08/2020,750000.0,5.0,3.0,2871.0,4791.0,1938.0
07/08/2020,672975.0,4.0,3.0,2850.0,3049.0,1905.0
07/08/2020,808000.0,4.0,3.0,2472.0,4791.0,1926.0
07/08/2020,765000.0,3.0,3.0,2542.0,4791.0,1911.0
07/08/2020,792000.0,4.0,3.0,2798.0,3484.0,1895.0
07/08/2020,1395000.0,4.0,3.0,4268.0,9583.0,1933.0
07/10/2020,949000.0,6.0,4.0,3571.0,5662.0,1890.0
07/10/2020,839000.0,3.0,2.0,3162.0,4356.0,1935.0
07/14/2020,769500.0,4.0,2.0,2663.0,4791.0,1923.0
07/13/2020,950000.0,4.0,3.0,2850.0,4791.0,1926.0
07/14/2020,684000.0,3.0,3.0,2604.0,4356.0,1938.0
07/16/2020,1735000.0,4.0,5.0,5037.0,5662.0,1907.0
07/16/2020,675000.0,3.0,2.0,2277.0,4791.0,1924.0
07/16/2020,710000.0,3.0,3.0,1749.0,2613.0,1905.0
07/19/2020,815000.0,4.0,2.0,2698.0,4791.0,1932.0
07/22/2020,793000.0,4.0,3.0,2680.0,,1908.0
07/22/2020,1300000.0,4.0,4.0,4389.0,7840.0,1915.0
07/22/2020,750000.0,4.0,2.0,2302.0,4791.0,1925.0
07/22/2020,699900.0,3.0,3.0,2728.0,4791.0,1922.0
07/22/2020,1300000.0,8.0,3.0,5193.0,17859.0,1922.0
05/26/2021,1205363.0,5.0,4.0,4098.0,,2021.0
06/03/2021,1107612.0,5.0,4.0,3805.0,4356.0,2021.0
06/11/2021,1299309.0,5.0,4.0,4098.0,5662.0,2021.0
07/05/2020,794950.0,4.0,3.0,3027.0,,2020.0
07/08/2020,818500.0,3.0,3.0,3035.0,99316.0,1981.0
07/10/2020,826000.0,5.0,3.0,3515.0,6969.0,2008.0
07/10/2020,1280000.0,5.0,6.0,5505.0,8712.0,2006.0
07/08/2020,840000.0,,,,5663.0,
07/10/2020,775000.0,4.0,3.0,2856.0,6098.0,2017.0
07/10/2020,675000.0,4.0,3.0,3149.0,3920.0,2015.0
07/13/2020,850000.0,4.0,3.0,3311.0,6969.0,2004.0
07/13/2020,688000.0,5.0,3.0,2984.0,6969.0,1998.0
07/13/2020,809950.0,5.0,4.0,2772.0,,2020.0
07/14/2020,817000.0,4.0,3.0,3236.0,5662.0,2015.0
07/16/2020,745000.0,4.0,3.0,3398.0,6098.0,2005.0
07/05/2020,1050000.0,4.0,4.0,3532.0,9583.0,1995.0
07/05/2020,655000.0,5.0,3.0,3326.0,13068.0,1977.0
07/08/2020,1049900.0,5.0,4.0,4394.0,17424.0,2002.0
07/10/2020,740000.0,3.0,3.0,2696.0,9147.0,1997.0
07/10/2020,1450000.0,4.0,3.0,3506.0,17424.0,1974.0
07/13/2020,5795.0,5.0,4.0,5300.0,11324.0,1995.0
07/13/2020,710000.0,3.0,3.0,2944.0,9499.0,1978.0
07/13/2020,780000.0,3.0,3.0,2218.0,4791.0,1924.0
07/13/2020,1575000.0,4.0,3.0,2867.0,3049.0,2017.0
07/14/2020,838000.0,3.0,4.0,2909.0,6098.0,1979.0
07/14/2020,875000.0,3.0,4.0,2862.0,,1979.0
07/16/2020,1375000.0,5.0,4.0,3838.0,7405.0,1925.0
07/16/2020,750000.0,2.0,3.0,2147.0,9147.0,1966.0
07/16/2020,820000.0,5.0,4.0,3801.0,11761.0,1978.0
07/16/2020,1295000.0,4.0,5.0,5461.0,16552.0,2005.0
07/22/2020,770000.0,4.0,3.0,3222.0,8712.0,1998.0
07/14/2020,699900.0,5.0,4.0,3696.0,7840.0,2001.0
05/10/2021,848423.0,5.0,3.0,2646.0,,2021.0
02/24/2021,725000.0,3.0,3.0,3424.0,8712.0,1938.0
07/13/2020,690000.0,4.0,3.0,2991.0,4791.0,2017.0
07/13/2020,704000.0,6.0,3.0,2940.0,11761.0,1945.0
07/07/2020,732500.0,4.0,3.0,2565.0,4791.0,2018.0
10/29/2020,1250000.0,3.0,4.0,2908.0,,1977.0
07/14/2020,667500.0,3.0,2.0,3149.0,4356.0,1913.0
07/10/2020,710000.0,3.0,3.0,2989.0,3049.0,1913.0
07/08/2020,683000.0,4.0,3.0,1764.0,6534.0,1995.0
07/07/2020,680000.0,4.0,3.0,2260.0,4356.0,1908.0
08/10/2020,1010000.0,5.0,3.0,3159.0,5000.0,2020.0
07/22/2020,840000.0,4.0,3.0,2811.0,10890.0,1978.0
07/19/2020,845000.0,4.0,3.0,2869.0,3484.0,2016.0
07/16/2020,664000.0,3.0,3.0,3386.0,8276.0,1974.0
07/16/2020,1200000.0,3.0,4.0,3532.0,13503.0,1861.0
07/16/2020,975000.0,5.0,4.0,3272.0,,2020.0
07/14/2020,1012500.0,4.0,4.0,3200.0,,2020.0
07/10/2020,917615.0,3.0,3.0,2740.0,6098.0,1925.0
07/08/2020,730000.0,4.0,3.0,2772.0,6098.0,1960.0
07/05/2020,737500.0,4.0,4.0,2678.0,3049.0,2011.0
05/21/2021,710000.0,3.0,4.0,1835.0,,2021.0
05/21/2021,1015000.0,,3.0,3257.0,9539.0,1984.0
07/10/2020,705000.0,4.0,3.0,2260.0,3920.0,1924.0
10/13/2020,807500.0,4.0,4.0,2800.0,2613.0,2020.0
06/29/2020,700000.0,5.0,4.0,2895.0,2613.0,2017.0
07/05/2020,779000.0,3.0,3.0,2895.0,4791.0,2012.0
07/07/2020,727500.0,2.0,2.0,2952.0,4791.0,1950.0
07/08/2020,717500.0,3.0,2.0,2835.0,5227.0,1938.0
07/08/2020,675000.0,5.0,3.0,3216.0,3920.0,1914.0
09/23/2020,1250656.0,5.0,2.0,4598.0,10454.0,1926.0
07/10/2020,1050000.0,3.0,2.0,1009.0,4000.0,1927.0
07/13/2020,850000.0,5.0,4.0,3416.0,4791.0,1907.0
07/16/2020,685000.0,5.0,2.0,3508.0,4791.0,1926.0
07/16/2020,766000.0,5.0,3.0,3728.0,4791.0,1911.0
07/22/2020,680000.0,3.0,3.0,2064.0,4356.0,1930.0
07/16/2020,699000.0,3.0,2.0,1881.0,3484.0,2006.0
07/22/2020,739900.0,4.0,4.0,2261.0,2613.0,2020.0
07/22/2020,875000.0,4.0,4.0,2911.0,4356.0,1960.0
07/21/2020,884617.0,4.0,3.0,2766.0,3920.0,2018.0
07/16/2020,900000.0,4.0,3.0,2608.0,4356.0,1991.0
07/16/2020,664999.0,3.0,4.0,1969.0,1742.0,2020.0
07/14/2020,674425.0,4.0,2.0,3858.0,6098.0,1906.0
07/13/2020,745000.0,3.0,3.0,2716.0,14374.0,1968.0
07/13/2020,715000.0,4.0,4.0,2495.0,2178.0,2015.0
07/10/2020,740000.0,4.0,2.0,2860.0,4356.0,1915.0
07/10/2020,1000000.0,,1.5,1968.0,5000.0,1922.0
07/10/2020,685000.0,3.0,3.0,3094.0,8712.0,1957.0
07/08/2020,765000.0,4.0,4.0,2352.0,4791.0,2020.0
07/08/2020,734000.0,3.0,2.0,2690.0,3920.0,1907.0
07/05/2020,1155000.0,3.0,3.0,3951.0,7405.0,1923.0
05/28/2021,760000.0,2.0,2.0,1632.0,,2006.0
05/28/2021,2100.0,2.0,1.0,1800.0,4300.0,1958.0
08/30/2020,949900.0,5.0,4.0,2853.0,2613.0,2020.0
08/30/2020,949900.0,5.0,3.0,2853.0,2613.0,2020.0
05/26/2021,1169000.0,3.0,3.0,4689.0,20037.0,1942.0
07/15/2021,1150000.0,4.0,3.0,3698.0,20908.0,1986.0
07/15/2021,705000.0,3.0,3.0,2534.0,5227.0,2000.0
07/15/2021,865000.0,3.0,2.0,2746.0,4791.0,1889.0
07/15/2021,1050000.0,4.0,4.0,4021.0,13939.0,2004.0
07/15/2021,699000.0,4.0,2.0,2660.0,4791.0,1912.0
07/15/2021,716000.0,4.0,2.0,2818.0,4791.0,1931.0
07/15/2021,1625000.0,4.0,2.5,4446.0,21250.0,1928.0
07/15/2021,1300000.0,2.0,2.0,2406.0,,1997.0
07/15/2021,730000.0,6.0,4.0,4100.0,8276.0,2005.0
07/15/2021,784000.0,4.0,3.0,2659.0,6098.0,2008.0
